Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud,Age_Group,Transaction_Hour,Is_Weekend,Is_High_Risk_Hour,Balance_Depletion_Ratio,Amount_to_Balance_Ratio,Transaction_Risk_Score,Merchant_Volatility_Index
TXN001687,CUST01319,2025-02-21 19:10:25,POS Purchase,Travel,265.16,4970.19,4705.03,No,Mobile App,United Kingdom,1.3,74,Male,33,0,0,66+,19,0,0,0.05335007313603703,0.05335007313603706,30,483.02
TXN001688,CUST00885,2025-02-21 20:34:11,Bill Payment,Entertainment,219.91,3524.64,3304.73,,POS Terminal,United Kingdom,7.9,18,Male,6,0,0,18-25,20,0,0,0.06239218757092919,0.06239218757092923,0,166.95
TXN001689,CUST00917,2025-02-21 21:49:37,ATM Withdrawal,Groceries,19.21,6585.5,6566.29,Yes,Web Browser,UAE,1.4,29,Male,33,0,0,26-35,21,0,0,0.002917014653405214,0.0029170146534052087,0,130.62
TXN001690,CUST00270,2025-02-22 17:16:40,Online Purchase,Travel,118.43,1985.01,1866.58,Yes,Mobile App,United Kingdom,3.2,74,Female,98,0,0,66+,17,1,0,0.05966216794877611,0.05966216794877608,0,483.02
TXN001691,CUST00158,2025-02-22 17:37:02,POS Purchase,Online Services,201.97,4084.43,3882.46,Yes,POS Terminal,United Kingdom,23.9,24,Male,34,0,0,18-25,17,1,0,0.04944876029213374,0.04944876029213379,0,146.23
TXN001692,CUST00564,2025-02-22 19:47:15,Bill Payment,Restaurants,114.83,3367.73,3252.9,,Web Browser,United States,2.8,54,Female,39,0,0,46-55,19,1,0,0.034097151493736114,0.034097151493736134,0,139.48
TXN001693,CUST01146,2025-02-23 14:38:21,Online Purchase,Fuel,256.45,759.7,779.7,No,Mobile App,UAE,3.0,56,Male,149,0,0,56-65,14,1,0,-0.026326181387389756,0.33756746083980516,0,147.4
TXN001694,CUST01489,2025-02-23 19:20:35,Online Purchase,Healthcare,49.88,8026.06,7976.18,No,Mobile App,Pakistan,16.3,43,Male,53,0,0,36-45,19,1,0,0.0062147554341731946,0.006214755434173181,0,103.71
TXN001695,CUST00234,2025-02-24 08:35:43,Bank Transfer,Electronics,143.47,1984.99,1841.52,,POS Terminal,UAE,12.3,31,Female,66,0,0,26-35,8,0,0,0.07227744220373908,0.07227744220373906,0,132.66
TXN001696,CUST00835,2025-02-24 11:00:10,Bank Transfer,Restaurants,91.46,3625.18,3533.72,,Mobile App,Germany,5.2,29,Female,132,0,0,26-35,11,0,0,0.025229092072669507,0.025229092072669494,0,139.48
TXN001697,CUST00904,2025-02-25 11:18:33,Bill Payment,Entertainment,44.17,1375.8,1331.63,,Mobile App,United States,2.6,25,Other,77,0,0,18-25,11,0,0,0.03210495711585975,0.03210495711585987,0,166.95
TXN001698,CUST00597,2025-02-25 20:00:24,POS Purchase,Restaurants,23.39,3900.54,3877.15,No,Mobile App,United States,13.0,78,Male,83,0,0,66+,20,0,0,0.005996605598199191,0.005996605598199224,30,139.48
TXN001699,CUST00949,2025-02-26 09:05:03,Bill Payment,Online Services,122.96,9011.54,8888.58,,POS Terminal,Pakistan,5.7,37,Male,79,0,0,36-45,9,0,0,0.013644726650494914,0.013644726650494808,0,146.23
TXN001700,CUST00889,2025-02-26 12:46:19,ATM Withdrawal,Online Services,104.98,10013.11,9908.13,Yes,Mobile App,United Kingdom,11.9,58,Female,179,0,0,56-65,12,0,0,0.010484255141509618,0.01048425514150948,0,146.23
TXN001701,CUST00676,2025-02-26 16:34:49,Online Purchase,Restaurants,281.67,8359.46,8077.79,Yes,Web Browser,United Kingdom,14.7,19,Male,168,0,0,18-25,16,0,0,0.03369476018785893,0.03369476018785903,0,139.48
TXN001702,CUST01305,2025-02-26 16:54:29,Bank Transfer,Utilities,278.86,7113.0,6834.14,,POS Terminal,Germany,1.8,56,Male,63,0,0,56-65,16,0,0,0.03920427386475463,0.039204273864754675,0,128.47
TXN001703,CUST01355,2025-02-27 14:55:33,Online Purchase,Utilities,43.75,682.65,638.9,No,Mobile App,Canada,12.6,32,Male,180,0,0,26-35,14,0,0,0.06408847872262506,0.06408847872262506,0,128.47
TXN001704,CUST00711,2025-02-28 06:07:43,POS Purchase,Fuel,86.27,2040.62,1954.35,No,Mobile App,UAE,27.2,20,Male,176,0,0,18-25,6,0,0,0.042276366986504096,0.0422763669865041,30,147.4
TXN001705,CUST01316,2025-02-28 09:13:10,Bank Transfer,Groceries,19.78,2909.29,2889.51,,POS Terminal,Pakistan,12.7,38,Female,56,0,0,36-45,9,0,0,0.006798909699617345,0.006798909699617433,0,130.62
TXN001706,CUST01729,2025-02-28 13:56:21,Bill Payment,Fuel,76.17,5267.57,5191.4,,Web Browser,India,2.4,81,Female,72,0,0,66+,13,0,0,0.014460178032755157,0.014460178032755143,0,147.4
TXN001707,CUST01458,2025-03-01 08:19:30,Online Purchase,Fashion & Apparel,91.56,7832.5,7740.94,Yes,Web Browser,United States,2.2,69,Male,29,0,0,66+,8,1,0,0.011689754229173368,0.011689754229173316,0,144.15
TXN001708,CUST00100,2025-03-01 10:49:08,Online Purchase,Healthcare,199.57,13550.93,13351.36,No,Mobile App,Pakistan,3.7,49,Male,26,0,0,46-55,10,1,0,0.014727402473483349,0.01472740247348337,0,103.71
TXN001709,CUST01162,2025-03-01 11:24:36,Bill Payment,Utilities,509.45,1631.8,1122.35,,Mobile App,India,18.9,26,Male,89,0,0,26-35,11,1,0,0.3122012501532051,0.31220125015320505,0,128.47
TXN001710,CUST00323,2025-03-01 13:58:41,Bill Payment,Entertainment,117.92,3983.39,3865.47,,Mobile App,United States,2.6,41,Other,12,0,0,36-45,13,1,0,0.02960292615084139,0.02960292615084137,0,166.95
TXN001711,CUST00644,2025-03-01 17:33:24,ATM Withdrawal,Travel,98.78,19480.43,19381.65,Yes,Web Browser,United Kingdom,9.7,38,Female,20,0,0,36-45,17,1,0,0.005070729958219548,0.005070729958219608,0,483.02
TXN001712,CUST01679,2025-03-01 20:38:17,Online Purchase,Fuel,174.58,3647.46,3472.88,Yes,Web Browser,Australia,16.7,25,Female,140,0,0,18-25,20,1,0,0.0478634446985025,0.047863444698502525,0,147.4
TXN001713,CUST00110,2025-03-02 01:44:19,Bank Transfer,Entertainment,105.61,1183.0,1077.39,,Web Browser,Australia,11.9,30,Male,25,0,0,26-35,1,1,1,0.08927303465764996,0.08927303465765005,25,166.95
TXN001714,CUST01310,2025-03-02 11:19:36,POS Purchase,Fuel,59.75,3309.56,3249.81,Yes,POS Terminal,United States,26.5,21,Female,137,0,0,18-25,11,1,0,0.018053759412127293,0.018053759412127293,0,147.4
TXN001715,CUST01704,2025-03-02 11:21:16,POS Purchase,Groceries,40.0,1528.7,1488.7,Yes,Mobile App,United States,6.4,73,Female,39,0,0,66+,11,1,0,0.02616602341859096,0.02616602341859096,0,130.62
TXN001716,CUST01396,2025-03-02 15:10:02,ATM Withdrawal,Entertainment,182.5,1516.27,1333.77,No,Mobile App,Australia,12.2,59,Male,170,0,0,56-65,15,1,0,0.12036114939951328,0.12036114939951328,30,166.95
TXN001717,CUST00013,2025-03-02 23:49:49,POS Purchase,Fuel,248.68,14708.87,14460.19,Yes,Mobile App,Pakistan,10.9,78,Male,141,0,0,66+,23,1,0,0.016906805213452853,0.016906805213452836,0,147.4
TXN001718,CUST00025,2025-03-03 05:44:32,ATM Withdrawal,Electronics,440.49,905.64,465.15,Yes,Mobile App,United States,242.9,74,Female,51,0,1,66+,5,0,1,0.4863853186696701,0.4863853186696701,45,132.66
TXN001719,CUST00180,2025-03-03 12:01:32,POS Purchase,Fashion & Apparel,33.01,2360.46,2327.45,No,Web Browser,United States,1.2,30,Male,128,0,0,26-35,12,0,0,0.013984562331071154,0.013984562331071062,30,144.15
TXN001720,CUST00402,2025-03-03 12:30:42,Bank Transfer,Restaurants,593.55,4584.27,3990.72,,Web Browser,Australia,15.9,65,Male,159,0,0,56-65,12,0,0,0.12947535812681202,0.12947535812681188,0,139.48
TXN001721,CUST01022,2025-03-03 18:16:14,Online Purchase,Utilities,151.71,3919.77,3768.06,Yes,Web Browser,Germany,15.7,34,Female,140,0,0,26-35,18,0,0,0.03870380149855732,0.038703801498557316,0,128.47
TXN001722,CUST00563,2025-03-03 19:13:29,POS Purchase,Healthcare,628.47,2093.26,1464.79,Yes,POS Terminal,United States,1.4,80,Female,156,0,0,66+,19,0,0,0.30023504008102203,0.3002350400810219,0,103.71
TXN001723,CUST00442,2025-03-04 11:52:49,ATM Withdrawal,Home Improvement,67.43,2433.77,2366.34,Yes,Web Browser,India,2.5,72,Female,46,0,0,66+,11,0,0,0.02770598700781086,0.02770598700781093,0,202.64
TXN001724,CUST00795,2025-03-04 17:22:58,Bank Transfer,Fuel,296.1,3154.35,2858.25,,ATM Machine,UAE,7.95,80,Female,31,0,0,66+,17,0,0,0.09387036948975222,0.09387036948975226,0,147.4
TXN001725,CUST00905,2025-03-04 18:29:30,Online Purchase,Groceries,73.18,1190.7,1117.52,No,POS Terminal,United Kingdom,1.3,37,Female,80,0,0,36-45,18,0,0,0.061459645586629766,0.06145964558662972,0,130.62
TXN001726,CUST01602,2025-03-04 20:36:31,Bill Payment,Restaurants,29.42,10340.29,10310.87,,Web Browser,United States,23.2,21,Female,120,0,0,18-25,20,0,0,0.0028451813247017317,0.0028451813247017247,0,139.48
TXN001727,CUST00348,2025-03-05 06:37:22,Bill Payment,Restaurants,98.01,842.38,744.37,,POS Terminal,Pakistan,12.0,46,Female,44,0,0,46-55,6,0,0,0.1163489161661008,0.11634891616610081,0,139.48
TXN001728,CUST00573,2025-03-05 09:43:25,Online Purchase,Entertainment,1133.12,1862.99,2270.99,Yes,Mobile App,United Kingdom,6.6,41,Female,71,0,0,36-45,9,0,0,-0.21900278584426097,0.608226560529042,10,166.95
TXN001729,CUST00684,2025-03-05 09:58:09,Online Purchase,Electronics,49.17,1478.11,1428.94,No,Mobile App,United Kingdom,2.0,19,Male,31,0,0,18-25,9,0,0,0.033265453856614086,0.03326545385661419,0,132.66
TXN001730,CUST00277,2025-03-05 11:32:01,Online Purchase,Online Services,229.16,7884.22,7655.06,Yes,Web Browser,Germany,10.5,40,Male,102,0,0,36-45,11,0,0,0.02906565265809425,0.029065652658094267,0,146.23
TXN001731,CUST00323,2025-03-06 05:05:42,POS Purchase,Groceries,167.47,4697.69,4530.22,No,POS Terminal,United Kingdom,2.8,66,Male,123,0,0,66+,5,0,1,0.03564943621226589,0.03564943621226603,55,130.62
TXN001732,CUST01092,2025-03-06 08:50:31,Online Purchase,Groceries,304.41,466.75,162.34,No,ATM Machine,United Kingdom,18.9,31,Female,116,0,0,26-35,8,0,0,0.6521906802356722,0.6521906802356723,10,130.62
TXN001733,CUST01051,2025-03-06 13:23:49,Online Purchase,Electronics,75.17,1344.31,1269.14,No,POS Terminal,Pakistan,10.6,25,Male,162,0,0,18-25,13,0,0,0.055917161964130185,0.0559171619641303,0,132.66
TXN001734,CUST01122,2025-03-06 15:18:41,Wire Transfer,Fashion & Apparel,231.79,3818.01,3586.22,,POS Terminal,United Kingdom,4.6,83,Male,117,0,0,66+,15,0,0,0.060709636695556166,0.060709636695556055,0,144.15
TXN001735,CUST00658,2025-03-06 17:59:18,Bank Transfer,Electronics,402.3,13861.02,13458.72,,Web Browser,United Kingdom,1.0,22,Female,160,0,0,18-25,17,0,0,0.02902383807252288,0.0290238380725228,0,132.66
TXN001736,CUST01439,2025-03-06 19:25:21,POS Purchase,Utilities,145.8,1449.29,1303.49,Yes,Mobile App,United Kingdom,17.8,49,Male,35,0,0,46-55,19,0,0,0.10060098393006228,0.10060098393006231,0,128.47
TXN001737,CUST00653,2025-03-07 21:54:58,POS Purchase,Groceries,673.38,4293.29,4657.29,Yes,Mobile App,United Kingdom,8.1,77,Female,6,0,0,66+,21,0,0,-0.08478346442937701,0.15684475076223595,0,130.62
TXN001738,CUST01287,2025-03-08 08:56:58,Wire Transfer,Home Improvement,124.47,1671.35,1546.88,,ATM Machine,India,0.1,77,Female,97,0,0,66+,8,1,0,0.07447273162413606,0.07447273162413619,0,202.64
TXN001739,CUST01642,2025-03-08 09:14:05,Bank Transfer,Fashion & Apparel,155.24,2303.31,2148.07,,POS Terminal,United Kingdom,21.0,71,Female,34,0,0,66+,9,1,0,0.06739865671576982,0.06739865671576992,0,144.15
TXN001740,CUST00710,2025-03-08 09:50:57,ATM Withdrawal,Fuel,136.81,2658.25,2521.44,No,Mobile App,Pakistan,2.8,72,Female,173,1,0,66+,9,1,0,0.05146619016270101,0.05146619016270103,45,147.4
TXN001741,CUST00884,2025-03-08 10:38:26,Online Purchase,Travel,138.29,3361.53,3223.24,No,Mobile App,Canada,4.8,81,Male,130,0,0,66+,10,1,0,0.04113900515539067,0.04113900515539055,0,483.02
TXN001742,CUST00904,2025-03-08 12:20:31,POS Purchase,Travel,28.39,3685.01,3656.62,No,Mobile App,United Kingdom,1.3,78,Male,80,0,0,66+,12,1,0,0.007704185334639614,0.007704185334639526,30,483.02
TXN001743,CUST01039,2025-03-09 18:21:55,POS Purchase,Restaurants,285.7,2441.77,2156.07,Yes,Mobile App,United Kingdom,8.0,24,Female,14,0,0,18-25,18,1,0,0.11700528714825713,0.1170052871482572,0,139.48
TXN001744,CUST00361,2025-03-10 04:33:19,Online Purchase,Healthcare,23.09,14075.56,14052.47,Yes,Mobile App,United Kingdom,0.2,47,Female,160,0,0,46-55,4,0,1,0.0016404320680669293,0.001640432068066919,25,103.71
TXN001745,CUST00968,2025-03-10 06:53:11,Online Purchase,Travel,313.15,10532.37,10219.22,No,POS Terminal,India,19.2,57,Male,46,0,0,56-65,6,0,0,0.02973214955418405,0.029732149554183906,0,483.02
TXN001746,CUST00011,2025-03-10 08:42:57,Wire Transfer,Groceries,393.22,2360.9,1967.68,,ATM Machine,United Kingdom,10.0,29,Male,66,0,1,26-35,8,0,0,0.16655512728196875,0.16655512728196875,0,130.62
TXN001747,CUST01030,2025-03-10 08:55:06,POS Purchase,Fuel,54.72,7991.03,7936.31,Yes,POS Terminal,United Kingdom,31.0,61,Male,166,0,0,56-65,8,0,0,0.006847677958911348,0.006847677958911429,0,147.4
TXN001748,CUST01470,2025-03-10 09:18:29,Bank Transfer,Utilities,309.32,800.65,491.33,,Web Browser,Pakistan,0.9,44,Female,54,0,0,36-45,9,0,0,0.3863361019171923,0.3863361019171923,0,128.47
TXN001749,CUST01603,2025-03-10 10:16:47,POS Purchase,Groceries,66.48,3316.2,3249.72,No,Mobile App,Canada,7.1,68,Male,162,0,0,66+,10,0,0,0.02004704179482541,0.020047041794825405,30,130.62
TXN001750,CUST01220,2025-03-10 10:16:55,POS Purchase,Online Services,24.15,5211.15,5187.0,No,POS Terminal,Australia,10.0,65,Female,77,0,0,56-65,10,0,0,0.0046342937739269905,0.004634293773927061,30,146.23
TXN001751,CUST00689,2025-03-10 11:58:33,ATM Withdrawal,Restaurants,37.79,2087.74,2049.95,No,POS Terminal,Germany,16.0,66,Male,40,1,0,66+,11,0,0,0.018100912948930407,0.018100912948930424,45,139.48
TXN001752,CUST00534,2025-03-10 14:09:37,Online Purchase,Entertainment,67.7,1818.28,1967.28,Yes,POS Terminal,United Kingdom,14.2,52,Male,46,0,0,46-55,14,0,0,-0.0819455749389533,0.0372329894185714,0,166.95
TXN001753,CUST00733,2025-03-10 19:19:34,POS Purchase,Electronics,572.57,4812.03,4239.46,No,Mobile App,United Kingdom,24.8,66,Female,134,0,0,66+,19,0,0,0.11898720498417502,0.11898720498417509,30,132.66
TXN001754,CUST00791,2025-03-11 06:44:30,Wire Transfer,Utilities,151.44,3146.98,2995.54,,Web Browser,United States,5.2,85,Male,19,0,0,66+,6,0,0,0.04812232680220403,0.04812232680220402,0,128.47
TXN001755,CUST00146,2025-03-11 09:09:49,POS Purchase,Fuel,57.28,443.61,386.33,Yes,Mobile App,Canada,10.2,22,Male,94,0,0,18-25,9,0,0,0.1291224273573635,0.12912242735736346,0,147.4
TXN001756,CUST00004,2025-03-11 12:07:48,Bill Payment,Groceries,72.91,2641.64,2568.73,,ATM Machine,United States,4.9,77,Male,95,0,0,66+,12,0,0,0.027600278614799842,0.027600278614799897,0,130.62
TXN001757,CUST01029,2025-03-11 16:10:34,POS Purchase,Utilities,119.99,5036.41,4916.42,No,Mobile App,United Kingdom,6.4,51,Male,107,0,0,46-55,16,0,0,0.023824509918771462,0.023824509918771504,30,128.47
TXN001758,CUST00482,2025-03-12 09:47:12,Wire Transfer,Utilities,112.19,11546.92,11434.73,,Web Browser,United States,2.8,23,Male,47,0,0,18-25,9,0,0,0.009716010849646529,0.009716010849646486,0,128.47
TXN001759,CUST01488,2025-03-12 10:43:19,Bank Transfer,Entertainment,574.46,2108.96,1534.5,,Mobile App,Australia,23.6,40,Male,122,0,0,36-45,10,0,0,0.27239018283893485,0.27239018283893485,0,166.95
TXN001760,CUST01447,2025-03-12 13:37:51,POS Purchase,Online Services,109.39,9562.71,9453.32,No,POS Terminal,United Kingdom,11.7,75,Female,3,0,0,66+,13,0,0,0.011439225909810025,0.011439225909810086,30,146.23
TXN001761,CUST00011,2025-03-12 17:48:55,Wire Transfer,Entertainment,509.28,6121.1,5611.82,,Mobile App,Canada,2.5,39,Male,65,0,1,36-45,17,0,0,0.0832007318945942,0.0832007318945941,0,166.95
TXN001762,CUST01020,2025-03-12 17:57:27,Online Purchase,Healthcare,165.3,3652.44,3487.14,Yes,Mobile App,India,0.3,78,Male,15,0,0,66+,17,0,0,0.045257416959621564,0.045257416959621516,0,103.71
TXN001763,CUST01012,2025-03-12 19:25:34,Bill Payment,Travel,179.5,3869.54,3690.04,,POS Terminal,United Kingdom,9.3,62,Female,159,0,0,56-65,19,0,0,0.04638794275288536,0.04638794275288536,0,483.02
TXN001764,CUST01296,2025-03-13 09:41:31,Online Purchase,Fashion & Apparel,185.98,8177.54,7991.56,Yes,Web Browser,United Kingdom,39.2,85,Female,14,0,0,66+,9,0,0,0.02274278083629057,0.02274278083629062,0,144.15
TXN001765,CUST00453,2025-03-13 11:06:07,Online Purchase,Utilities,821.14,4813.53,3992.39,No,Web Browser,Canada,29.5,63,Male,174,0,0,56-65,11,0,0,0.17058998281926152,0.17058998281926155,0,128.47
TXN001766,CUST01399,2025-03-13 13:18:55,Bank Transfer,Electronics,81.03,1838.36,1757.33,,ATM Machine,United States,25.0,69,Male,19,0,0,66+,13,0,0,0.04407732979394677,0.04407732979394678,0,132.66
TXN001767,CUST00135,2025-03-13 13:25:11,Bill Payment,Electronics,25.46,43198.0,43172.54,,Mobile App,Canada,0.8,36,Female,159,0,0,36-45,13,0,0,0.0005893791379230317,0.000589379137923052,0,132.66
TXN001768,CUST00768,2025-03-13 13:28:30,Bill Payment,Restaurants,119.55,14956.64,14837.09,,ATM Machine,Pakistan,2.2,50,Male,61,0,0,46-55,13,0,0,0.007993105403352576,0.007993105403352624,0,139.48
TXN001769,CUST00721,2025-03-13 23:13:07,Online Purchase,Groceries,209.83,1892.43,1682.6,Yes,Web Browser,United Kingdom,3.7,29,Male,166,0,0,26-35,23,0,0,0.11087860581368936,0.11087860581368927,0,130.62
TXN001770,CUST00272,2025-03-14 18:55:24,ATM Withdrawal,Restaurants,54.23,2929.44,2875.21,No,Web Browser,India,27.1,34,Female,94,0,0,26-35,18,0,0,0.018512070566388122,0.018512070566388112,30,139.48
TXN001771,CUST00073,2025-03-15 04:13:43,POS Purchase,Groceries,112.48,11401.08,11288.6,No,POS Terminal,United Kingdom,30.2,18,Male,86,0,0,18-25,4,1,1,0.009865732018370151,0.00986573201837019,55,130.62
TXN001772,CUST00947,2025-03-15 15:09:46,Bill Payment,Groceries,123.22,2671.92,2548.7,,ATM Machine,United Kingdom,2.6,32,Female,169,0,0,26-35,15,1,0,0.04611665019910785,0.04611665019910775,0,130.62
TXN001773,CUST00202,2025-03-15 20:50:58,Bank Transfer,Groceries,53.11,2084.44,2031.33,,Mobile App,India,13.0,20,Male,177,0,0,18-25,20,1,0,0.02547926541421203,0.02547926541421197,0,130.62
TXN001774,CUST00712,2025-03-16 08:20:03,Online Purchase,Restaurants,168.03,4517.17,4801.17,Yes,POS Terminal,Australia,16.9,69,Female,162,0,0,66+,8,1,0,-0.0628712224689352,0.03719806870230698,0,139.48
TXN001775,CUST00006,2025-03-16 15:43:02,ATM Withdrawal,Fashion & Apparel,46.44,817.86,771.42,Yes,Mobile App,India,1.7,75,Female,24,0,0,66+,15,1,0,0.05678233438485811,0.05678233438485804,0,144.15
TXN001776,CUST00743,2025-03-16 20:14:22,POS Purchase,Restaurants,294.73,34068.22,34489.22,Yes,POS Terminal,United Kingdom,66.8,20,Female,124,0,0,18-25,20,1,0,-0.012357557864778377,0.008651171091415989,0,139.48
TXN001777,CUST00155,2025-03-17 11:26:48,Bank Transfer,Home Improvement,319.19,5079.42,4760.23,,Mobile App,United Kingdom,13.6,37,Female,139,0,0,36-45,11,0,0,0.06283985179410258,0.06283985179410248,0,202.64
TXN001778,CUST01519,2025-03-17 13:22:10,POS Purchase,Groceries,91.7,10846.35,10754.65,No,POS Terminal,United States,11.4,83,Male,7,0,0,66+,13,0,0,0.008454457029323296,0.008454457029323228,30,130.62
TXN001779,CUST00228,2025-03-17 17:34:24,Online Purchase,Fuel,118.75,5294.4,5175.65,No,POS Terminal,Germany,4.3,46,Male,159,0,0,46-55,17,0,0,0.022429359323058326,0.022429359323058326,0,147.4
TXN001780,CUST00719,2025-03-18 00:04:58,Bill Payment,Groceries,170.2,5077.46,4907.26,,Mobile App,United Kingdom,28.3,33,Female,119,0,0,26-35,0,0,1,0.033520697356552255,0.03352069735655229,25,130.62
TXN001781,CUST00205,2025-03-18 10:28:28,Bill Payment,Fashion & Apparel,64.14,3570.27,3506.13,,Mobile App,United Kingdom,0.5,21,Male,85,0,0,18-25,10,0,0,0.017965027855036137,0.017965027855036175,0,144.15
TXN001782,CUST00349,2025-03-19 08:22:48,POS Purchase,Electronics,66.82,2556.58,2489.76,Yes,Mobile App,Canada,13.6,50,Female,45,0,0,46-55,8,0,0,0.026136479202684724,0.026136479202684835,0,132.66
TXN001783,CUST01256,2025-03-19 09:31:43,Online Purchase,Groceries,33.51,4239.54,4392.54,No,POS Terminal,United States,1.5,54,Female,127,0,0,46-55,9,0,0,-0.03608882095699062,0.007904159413521277,0,130.62
TXN001784,CUST00812,2025-03-19 10:59:43,Online Purchase,Groceries,402.38,9107.69,8705.31,Yes,Web Browser,Pakistan,3.1,56,Other,16,0,0,56-65,10,0,0,0.04418024768080611,0.044180247680805994,0,130.62
TXN001785,CUST00609,2025-03-20 13:34:01,POS Purchase,Fuel,39.53,5129.0,5089.47,No,Mobile App,United States,11.9,74,Female,140,0,0,66+,13,0,0,0.007707155390914358,0.007707155390914409,30,147.4
TXN001786,CUST01480,2025-03-20 16:14:50,Bill Payment,Online Services,281.08,2470.61,2189.53,,Mobile App,Pakistan,5.5,37,Female,2,0,0,36-45,16,0,0,0.11376947393558673,0.11376947393558674,0,146.23
TXN001787,CUST00108,2025-03-20 19:33:09,ATM Withdrawal,Online Services,41.17,12442.74,12401.57,Yes,POS Terminal,United Kingdom,38.1,56,Female,146,0,0,56-65,19,0,0,0.0033087567529338454,0.0033087567529338393,0,146.23
TXN001788,CUST00381,2025-03-20 20:52:58,Online Purchase,Electronics,118.69,2894.65,2775.96,Yes,Web Browser,Pakistan,13.0,24,Male,29,0,0,18-25,20,0,0,0.041003230096902925,0.041003230096902904,0,132.66
TXN001789,CUST00220,2025-03-21 07:05:37,Wire Transfer,Online Services,28.38,1573.7,1545.32,,Mobile App,Canada,4.1,24,Male,86,0,0,18-25,7,0,0,0.01803393276990539,0.01803393276990532,0,146.23
TXN001790,CUST01068,2025-03-21 08:26:38,Online Purchase,Entertainment,164.92,3667.88,3502.96,No,Web Browser,Canada,2.8,22,Female,17,1,0,18-25,8,0,0,0.04496330305244448,0.04496330305244446,15,166.95
TXN001791,CUST01715,2025-03-21 10:25:58,POS Purchase,Groceries,435.73,18197.38,17761.65,Yes,ATM Machine,Pakistan,22.1,49,Male,125,0,0,46-55,10,0,0,0.023944655769127177,0.023944655769127205,0,130.62
TXN001792,CUST00105,2025-03-21 13:04:49,Online Purchase,Fuel,356.02,542.54,186.52,Yes,POS Terminal,United Kingdom,11.0,83,Female,169,0,0,66+,13,0,0,0.6562096803922292,0.6562096803922292,10,147.4
TXN001793,CUST00461,2025-03-21 18:26:38,Bank Transfer,Jewelry & Luxury,163.11,1215.12,1052.01,,Mobile App,Pakistan,8.9,63,Female,59,0,0,56-65,18,0,0,0.13423365593521622,0.1342336559352163,0,145.81
TXN001794,CUST00894,2025-03-21 21:36:44,POS Purchase,Groceries,53.08,3989.1,3936.02,No,ATM Machine,Pakistan,22.2,37,Female,123,0,0,36-45,21,0,0,0.013306259557293608,0.013306259557293625,30,130.62
TXN001795,CUST00719,2025-03-22 04:01:20,Bill Payment,Electronics,192.28,2038.43,1846.15,,Web Browser,Australia,4.9,35,Female,145,0,0,26-35,4,1,1,0.09432749714240861,0.09432749714240862,25,132.66
TXN001796,CUST00540,2025-03-22 12:13:45,Bank Transfer,Online Services,56.36,5835.14,5778.78,,Web Browser,Canada,39.9,19,Male,32,0,0,18-25,12,1,0,0.00965872284126869,0.00965872284126859,0,146.23
TXN001797,CUST00581,2025-03-22 14:59:15,ATM Withdrawal,Groceries,26.86,1086.67,1059.81,No,POS Terminal,United Kingdom,4.8,60,Male,120,0,0,56-65,14,1,0,0.024717715589829596,0.024717715589829478,30,130.62
TXN001798,CUST00985,2025-03-22 17:58:25,Bank Transfer,Fuel,212.64,2920.68,2708.04,,Web Browser,United Kingdom,11.8,61,Male,34,0,0,56-65,17,1,0,0.07280496322774145,0.07280496322774148,0,147.4
TXN001799,CUST00071,2025-03-22 18:22:29,Online Purchase,Healthcare,73.72,2062.34,1988.62,Yes,Web Browser,Australia,16.6,19,Female,81,0,0,18-25,18,1,0,0.03574580331080241,0.035745803310802286,0,103.71
TXN001800,CUST00289,2025-03-23 08:45:10,Bank Transfer,Online Services,89.43,6996.46,6907.03,,Web Browser,United Kingdom,8.0,23,Female,145,0,0,18-25,8,1,0,0.012782178415941817,0.012782178415941777,0,146.23
TXN001801,CUST01191,2025-03-23 10:19:43,Online Purchase,Electronics,95.44,16474.85,16379.41,Yes,ATM Machine,Germany,19.4,35,Male,48,0,0,26-35,10,1,0,0.00579307247106946,0.00579307247106954,0,132.66
TXN001802,CUST01715,2025-03-23 15:46:12,Bank Transfer,Travel,590.29,5494.96,4904.67,,Mobile App,United States,21.1,50,Female,90,0,0,46-55,15,1,0,0.10742389389549696,0.10742389389549696,0,483.02
TXN001803,CUST01549,2025-03-23 19:16:40,POS Purchase,Healthcare,83.79,10119.33,10035.54,No,Mobile App,Germany,28.8,78,Male,48,0,0,66+,19,1,0,0.00828019246333493,0.008280192463335024,30,103.71
TXN001804,CUST00085,2025-03-24 12:00:04,POS Purchase,Home Improvement,325.17,1722.68,1397.51,Yes,POS Terminal,United States,2.7,24,Male,77,0,0,18-25,12,0,0,0.18875821394571252,0.1887582139457125,0,202.64
TXN001805,CUST00983,2025-03-24 12:06:16,Bill Payment,Utilities,57.44,7577.55,7520.11,,Mobile App,United States,7.4,41,Female,90,0,0,36-45,12,0,0,0.00758028650421317,0.007580286504213103,0,128.47
TXN001806,CUST01251,2025-03-24 17:15:35,POS Purchase,Utilities,354.01,9346.79,8992.78,Yes,Web Browser,United States,0.5,66,Female,83,0,0,66+,17,0,0,0.037875035172503096,0.03787503517250307,0,128.47
